STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,mot_nrg,Motor energy,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IS,Iceland,2023,,64,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IS,Iceland,2024,,60,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IT,Italy,2021,,8894,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IT,Italy,2022,,8232,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IT,Italy,2023,,8789,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IT,Italy,2024,,6595,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LT,Lithuania,2023,,0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LT,Lithuania,2024,,0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2015,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2016,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2017,,14,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2018,,10,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2019,,69,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2020,,320,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2021,,619,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2022,,410,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2023,,168,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LU,Luxembourg,2024,,184,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LV,Latvia,2015,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LV,Latvia,2016,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LV,Latvia,2018,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LV,Latvia,2019,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LV,Latvia,2020,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LV,Latvia,2023,,0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,LV,Latvia,2024,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,MT,Malta,2019,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,MT,Malta,2020,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,MT,Malta,2021,,5,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,MT,Malta,2022,,10,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,MT,Malta,2023,,16,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,MT,Malta,2024,,16,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2016,,1112,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2017,,2455,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2018,,1880,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2019,,977,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2020,,1672,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2021,,1581,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2022,,535,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2023,,200,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NO,Norway,2024,,20,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2015,,47,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2016,,111,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2017,,148,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2018,,176,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2019,,309,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2020,,979,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2021,,2093,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2022,,1812,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2023,,2451,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PL,Poland,2024,,2792,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PT,Portugal,2017,,135,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PT,Portugal,2018,,96,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PT,Portugal,2019,,1151,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PT,Portugal,2020,,1920,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PT,Portugal,2021,,2134,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PT,Portugal,2022,,1289,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PT,Portugal,2023,,1320,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,PT,Portugal,2024,,2475,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,RO,Romania,2020,,83,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,RO,Romania,2021,,314,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,RO,Romania,2022,,266,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,RO,Romania,2023,,273,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,RO,Romania,2024,,636,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2015,,579,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2016,,1326,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2017,,1115,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2018,,1270,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2019,,913,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2020,,2970,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2021,,3979,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2022,,2620,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2023,,1705,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SE,Sweden,2024,,3373,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SI,Slovenia,2022,,0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SI,Slovenia,2023,,0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SI,Slovenia,2024,,0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SK,Slovakia,2022,,100,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SK,Slovakia,2023,,0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,SK,Slovakia,2024,,143,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,TR,Türkiye,2017,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,TR,Türkiye,2018,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,TR,Türkiye,2019,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,TR,Türkiye,2020,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,TR,Türkiye,2021,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,TR,Türkiye,2023,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,TR,Türkiye,2024,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2017,,618,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2018,,229,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2021,,4070,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2022,,2306,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,XK,Kosovo*,2018,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,XK,Kosovo*,2019,,0,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,XK,Kosovo*,2021,,1,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AL,Albania,2019,,134,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AL,Albania,2020,,193,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AL,Albania,2021,,423,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AL,Albania,2022,,528,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AL,Albania,2023,,871,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AL,Albania,2024,,1542,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2015,,1893,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2016,,3305,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2017,,6529,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2018,,6135,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2019,,10237,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2020,,18178,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2021,,29451,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2022,,28238,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2023,,36705,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,AT,Austria,2024,,51611,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2015,,2,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2016,,56,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2017,,136,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2018,,127,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2019,,191,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2020,,151,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2021,,315,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2022,,455,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2023,,923,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BA,Bosnia and Herzegovina,2024,,1270,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2015,,8352,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2016,,15692,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2017,,23458,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2018,,23510,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2019,,28998,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2020,,56502,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2021,,93969,,,,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2022,,65146,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQR_CARPDA(1.0),New passenger cars by type of motor energy,A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,BE,Belgium,2023,,86480,,,,,
