FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,015146,Milano,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.667,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,015146,Milano,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.663,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,015146,Milano,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.645,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,016024,Bergamo,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.826,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,016024,Bergamo,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.824,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,016024,Bergamo,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.812,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,017029,Brescia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.784,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,017029,Brescia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.783,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,017029,Brescia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.771,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,018110,Pavia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.752,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,018110,Pavia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.744,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,018110,Pavia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.73,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,019036,Cremona,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.789,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,019036,Cremona,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.791,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
