FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,"'Stato dell""'osservazione'",NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione,Regione
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.6,,,,,,,,,,,,,,,,,
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.5,,,,,,,,,,,,,,,,,
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.9,,,,,,,,,,,,,,,,,
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,5.1,,,,,,,,,,,,,,,,,
041044,Pesaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.9,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.5,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.5,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.4,,,,,,,,,,,,,,,,,
042002,Ancona,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.4,,,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.7,,,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.8,,,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.8,,,,,,,,,,,,,,,,,
043023,Macerata,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.5,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.2,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.7,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.3,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.4,,,,,,,,,,,,,,,,,
044007,Ascoli Piceno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.3,,,,,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.3,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.7,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.2,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.4,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.5,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
109006,Fermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.1,,,ITTER107__109006_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,,,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.5,,,,,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.7,,,,,,,,,,,,,,,,,
056059,Viterbo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.2,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.1,,,,,,,,,,,,,,,,,
057059,Rieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.8,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.3,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.3,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.4,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.6,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,1,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,2,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,4,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,5.3,,,,,,,,,,,,,,,,,
058091,Roma,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,7.7,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.4,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.7,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.3,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.3,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.6,,,,,,,,,,,,,,,,,
059011,Latina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.1,,,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.1,,,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.6,,,,,,,,,,,,,,,,,
060038,Frosinone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.7,,,,,,,,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.1,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.8,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITFG,Mezzogiorno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.8,,,ITTER107__ITFG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.8,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.6,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITF,Sud,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.6,,,ITTER107__ITF_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.6,,,,,,,,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.4,,,,,,,,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.5,,,,,,,,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.6,,,,,,,,,,,,,,,,,
066049,"'L""'Aquila'",FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.2,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.7,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.8,,,,,,,,,,,,,,,,,
067041,Teramo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.5,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.9,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.5,,,,,,,,,,,,,,,,,
068028,Pescara,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.2,,,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,1.2,,,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.4,,,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.7,,,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.4,,,,,,,,,,,,,,,,,
069022,Chieti,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.9,,,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.1,,,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.9,,,,,,,,,,,,,,,,,
070006,Campobasso,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.6,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.2,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.8,,,,,,,,,,,,,,,,,
094023,Isernia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.2,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.9,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.8,,,,,,,,,,,,,,,,,
061022,Caserta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.1,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.8,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.1,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.3,,,,,,,,,,,,,,,,,
062008,Benevento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.3,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.6,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.3,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,1.9,,,,,,,,,,,,,,,,,
063049,Napoli,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,2.6,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.2,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.9,,,,,,,,,,,,,,,,,
064008,Avellino,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.9,,,,,,,,,,,,,,,,,
